lsoa21_code,loneliness_zscore,rank,deciles
W01001528,-0.2444762808474214,589.0,3.0
W01001529,0.7215471792929016,1067.0,5.0
W01001530,0.4207358976064671,893.0,4.0
W01001531,0.5842936064898041,991.0,5.0
W01001532,-4.155506664498476,48.0,0.0
W01001533,-2.9946674053497526,104.0,0.0
W01001534,-5.1005378125467855,20.0,0.0
W01001535,-3.372191678509508,79.0,0.0
W01001536,-0.9120960722832356,395.0,2.0
W01001537,0.2505802648257019,783.0,4.0
W01001538,-0.4740311246886115,514.0,2.0
W01001539,-0.10865252884469714,640.0,3.0
W01001540,0.21094723477912644,759.0,3.0
W01001541,0.4828589322531311,930.0,4.0
W01001542,2.1604348749167013,1756.0,9.0
W01001543,2.0059183367234716,1704.0,8.0
W01001545,1.7258430156161004,1589.0,8.0
W01001546,1.9575647302270411,1683.0,8.0
W01001548,1.2343411242163835,1423.0,7.0
W01001549,2.4639215268727384,1822.0,9.0
W01001551,1.907889942784012,1657.0,8.0
W01001552,2.1586461582383687,1755.0,9.0
W01001554,2.1748745205209215,1760.0,9.0
W01001555,0.6404701655741689,1026.0,5.0
W01001556,0.7306488816255442,1076.0,5.0
W01001557,1.9449433889384111,1678.0,8.0
W01001558,1.9659573107439778,1688.0,8.0
W01001559,2.3964468595141737,1809.0,9.0
W01001560,1.54704071439319,1539.0,8.0
W01001561,1.1072739150386375,1342.0,7.0
W01001562,0.6580363840043167,1034.0,5.0
W01001563,1.337050563875987,1455.0,7.0
W01001565,1.3634164251768837,1470.0,7.0
W01001568,2.0562489263774935,1723.0,9.0
W01001569,1.2037880997024748,1408.0,7.0
W01001571,1.7012113539071578,1581.0,8.0
W01001572,2.2049961638192546,1769.0,9.0
W01001573,2.18079824304611,1761.0,9.0
W01001574,2.1416760352265123,1750.0,9.0
W01001575,2.190882459686009,1765.0,9.0
W01001576,1.9956348877124956,1700.0,8.0
W01001577,2.0679328748124512,1728.0,9.0
W01001578,2.1496700679350993,1752.0,9.0
W01001579,1.9207849939130384,1664.0,8.0
W01001580,1.986834807922699,1697.0,8.0
W01001581,2.0037192469783567,1703.0,8.0
W01001582,2.049763931161683,1721.0,9.0
W01001583,2.7178367567955597,1854.0,9.0
W01001584,2.38157897013382,1804.0,9.0
W01001585,2.3877745449423142,1805.0,9.0
W01001586,2.3782798842179247,1802.0,9.0
W01001587,2.4137728560869083,1810.0,9.0
W01001588,1.9963807009586039,1701.0,8.0
W01001589,1.9418659302018024,1675.0,8.0
W01001590,2.3175200712239383,1790.0,9.0
W01001591,2.0906792942131274,1738.0,9.0
W01001592,2.3590501936916946,1799.0,9.0
W01001593,2.3336533238810997,1794.0,9.0
W01001594,2.4350553641696955,1815.0,9.0
W01001595,2.077054736051149,1732.0,9.0
W01001596,2.3894830618296234,1806.0,9.0
W01001597,2.511883516963067,1828.0,9.0
W01001598,1.9377237738281112,1672.0,8.0
W01001599,2.1402254977733315,1749.0,9.0
W01001600,2.6462770954384203,1844.0,9.0
W01001601,2.058592999070081,1724.0,9.0
W01001602,2.7309230887747673,1858.0,9.0
W01001603,2.9308278351242087,1870.0,9.0
W01001604,2.2277870918286093,1775.0,9.0
W01001605,3.1194760342866727,1885.0,9.0
W01001606,2.3175071932421236,1789.0,9.0
W01001607,2.5856252837293257,1836.0,9.0
W01001608,2.439535178436351,1816.0,9.0
W01001609,2.283204606776665,1783.0,9.0
W01001610,2.4994716701930146,1827.0,9.0
W01001611,2.6426961465684604,1843.0,9.0
W01001612,2.640901881485021,1842.0,9.0
W01001613,2.7126000796948744,1852.0,9.0
W01001614,2.22602492317852,1774.0,9.0
W01001615,2.3198325159288182,1792.0,9.0
W01001616,2.5206572181061975,1829.0,9.0
W01001617,0.42069444979942966,892.0,4.0
W01001618,1.7406928351242048,1595.0,8.0
W01001619,-0.9347786818318989,385.0,2.0
W01001620,1.7787507261519149,1609.0,8.0
W01001621,-1.2122853942882634,314.0,1.0
W01001622,-1.870854833192933,192.0,1.0
W01001623,1.924534431984165,1666.0,8.0
W01001624,2.020190011101368,1710.0,8.0
W01001625,2.0237073489011066,1713.0,8.0
W01001626,1.8489298872216477,1635.0,8.0
W01001627,0.4130393999726828,886.0,4.0
W01001628,1.8182071856124113,1625.0,8.0
W01001629,2.7928820848197637,1863.0,9.0
W01001630,2.463789768576196,1821.0,9.0
W01001631,2.3762459158363995,1801.0,9.0
W01001632,2.126952512521691,1745.0,9.0
W01001633,2.2075191708373305,1770.0,9.0
W01001634,2.181366940015017,1762.0,9.0
W01001635,1.6168067724854818,1566.0,8.0
W01001636,0.2641174251978176,798.0,4.0
W01001637,1.7434340699031945,1596.0,8.0
W01001638,1.3160060525073094,1451.0,7.0
W01001639,1.6822136879177585,1576.0,8.0
W01001640,2.17110711311107,1758.0,9.0
W01001641,2.015017859853577,1708.0,8.0
W01001642,2.574924273879837,1835.0,9.0
W01001643,2.464711278434495,1823.0,9.0
W01001645,2.9351046221213166,1872.0,9.0
W01001646,2.636923153138373,1841.0,9.0
W01001648,3.0865967505107905,1884.0,9.0
W01001650,1.6061943361465416,1562.0,8.0
W01001651,0.058428503946385026,699.0,3.0
W01001652,1.1860915528379552,1396.0,7.0
W01001653,1.1312456255948196,1356.0,7.0
W01001654,2.0590022531882286,1725.0,9.0
W01001655,2.1417627680142055,1751.0,9.0
W01001657,0.8380826663320874,1138.0,5.0
W01001658,1.1066743486266861,1340.0,7.0
W01001659,2.2670384269296258,1781.0,9.0
W01001660,2.319616993478886,1791.0,9.0
W01001661,1.9592255259616764,1684.0,8.0
W01001662,2.3344980428097855,1795.0,9.0
W01001663,1.6537453125871713,1572.0,8.0
W01001664,1.7268547836214738,1591.0,8.0
W01001665,1.9202728431419374,1662.0,8.0
W01001666,1.8020906266487036,1619.0,8.0
W01001667,1.8144719391645339,1624.0,8.0
W01001668,2.04829726090421,1719.0,9.0
W01001669,1.5644013662287577,1549.0,8.0
W01001670,-0.22108953351035848,600.0,3.0
W01001671,1.3118665359428743,1449.0,7.0
W01001673,1.5433634784472097,1537.0,8.0
W01001674,1.4472984218138696,1500.0,7.0
W01001675,2.5484317580580558,1831.0,9.0
W01001676,2.4140961159304233,1811.0,9.0
W01001677,2.3706162842934706,1800.0,9.0
W01001678,2.1815062673392,1763.0,9.0
W01001679,2.4187786459711766,1812.0,9.0
W01001680,2.840490343271254,1867.0,9.0
W01001681,2.047829725977612,1718.0,9.0
W01001682,1.838992676162658,1632.0,8.0
W01001683,2.0596344579322663,1726.0,9.0
W01001684,1.7728954996798518,1608.0,8.0
W01001685,1.722854015044165,1588.0,8.0
W01001686,2.7445376937846735,1859.0,9.0
W01001687,0.019620813415886024,679.0,3.0
W01001689,1.975194007638573,1691.0,8.0
W01001690,2.559626699438516,1833.0,9.0
W01001691,2.390780689255937,1807.0,9.0
W01001692,2.2336428168903497,1777.0,9.0
W01001693,1.5007147018688929,1519.0,7.0
W01001694,-1.3043431054167451,293.0,1.0
W01001695,-2.2483282902898485,160.0,0.0
W01001696,-1.72069909118051,208.0,1.0
W01001697,-0.31043650146525353,558.0,2.0
W01001698,-0.22525625766613952,598.0,3.0
W01001699,-0.5838352315314004,482.0,2.0
W01001702,0.7849813861662626,1109.0,5.0
W01001703,0.7912507223355699,1113.0,5.0
W01001704,0.6470711323038991,1028.0,5.0
W01001705,0.7800671939529461,1106.0,5.0
W01001706,0.4080046570063227,883.0,4.0
W01001707,0.5453553527688101,965.0,5.0
W01001708,0.9077199209248421,1187.0,6.0
W01001710,1.0018226791443714,1258.0,6.0
W01001711,0.8690278109880568,1162.0,6.0
W01001712,1.2206082124748099,1416.0,7.0
W01001713,1.090651463855575,1326.0,6.0
W01001714,0.43283201574887575,896.0,4.0
W01001715,1.0531584575155055,1302.0,6.0
W01001716,0.2582863088825384,795.0,4.0
W01001717,0.8444914604659185,1145.0,5.0
W01001718,0.8000956564773328,1119.0,5.0
W01001719,1.01624460545297,1267.0,6.0
W01001720,0.6744479373113049,1042.0,5.0
W01001721,0.8030649711749982,1121.0,5.0
W01001722,0.6043704015848943,1005.0,5.0
W01001724,0.6149370821997977,1012.0,5.0
W01001725,-0.011611565501495493,671.0,3.0
W01001726,0.44473160209197743,904.0,4.0
W01001727,1.374287337593841,1471.0,7.0
W01001728,1.4012310385276912,1479.0,7.0
W01001729,1.2000323723012738,1404.0,7.0
W01001730,-0.12148462734132669,634.0,3.0
W01001731,-0.45673682695772555,523.0,2.0
W01001732,-0.5028349441373534,510.0,2.0
W01001733,-0.09008223621937135,652.0,3.0
W01001734,-0.500937397189523,511.0,2.0
W01001735,-0.02786068070934311,666.0,3.0
W01001736,-0.10799615649717134,642.0,3.0
W01001737,0.7135643361210802,1063.0,5.0
W01001738,0.932040197786612,1207.0,6.0
W01001739,0.871621793089282,1163.0,6.0
W01001740,0.8594256017750932,1156.0,6.0
W01001741,0.9406744542114457,1210.0,6.0
W01001742,0.9100351272619278,1191.0,6.0
W01001743,0.6554322822348265,1033.0,5.0
W01001744,0.5593503541122339,978.0,5.0
W01001745,0.712474471396973,1062.0,5.0
W01001746,0.3095131599099847,827.0,4.0
W01001747,2.293259627625577,1784.0,9.0
W01001748,1.1360008438677203,1360.0,7.0
W01001749,1.4673376565980818,1506.0,7.0
W01001750,0.6438743926110881,1027.0,5.0
W01001751,0.7654395858709896,1091.0,5.0
W01001752,0.5946001681144231,997.0,5.0
W01001753,0.8221245200842849,1131.0,5.0
W01001754,0.45266883545809744,911.0,4.0
W01001755,0.2716988636943891,803.0,4.0
W01001756,0.2204410727753867,768.0,4.0
W01001757,0.29382279912074893,811.0,4.0
W01001758,0.07640101571415206,705.0,3.0
W01001759,0.9092377492450922,1190.0,6.0
W01001760,0.6977821152907745,1055.0,5.0
W01001761,1.152355830050227,1373.0,7.0
W01001762,0.9180134711242102,1196.0,6.0
W01001764,0.15821208766684813,733.0,3.0
W01001765,0.7938800552092217,1115.0,5.0
W01001766,0.7057824899002056,1058.0,5.0
W01001767,0.95823697531668,1225.0,6.0
W01001768,1.3387959374553877,1457.0,7.0
W01001769,-0.6373475505238936,466.0,2.0
W01001770,-1.00882484172739,363.0,1.0
W01001771,-0.4200551983267788,529.0,2.0
W01001772,-0.3892036499169416,538.0,2.0
W01001773,-0.47583281158294755,513.0,2.0
W01001774,-2.0963485024645596,176.0,0.0
W01001775,-1.0391106434374566,357.0,1.0
W01001776,-1.7436791840260468,207.0,1.0
W01001777,0.031674029932015645,686.0,3.0
W01001778,0.33929027405316187,843.0,4.0
W01001779,1.1388658497491484,1362.0,7.0
W01001780,1.4198607213609273,1490.0,7.0
W01001781,0.9649603038921385,1230.0,6.0
W01001782,0.9030065362790023,1185.0,6.0
W01001783,5.070806026878844,1904.0,9.0
W01001784,2.719666298594718,1855.0,9.0
W01001785,0.478541167859073,928.0,4.0
W01001786,1.1582893435868318,1375.0,7.0
W01001787,-0.15243198612677786,624.0,3.0
W01001788,0.3787691204481241,870.0,4.0
W01001789,1.3592375769915828,1468.0,7.0
W01001790,0.8195633061475766,1129.0,5.0
W01001791,-0.4667670414477872,519.0,2.0
W01001792,-0.4629713090520845,521.0,2.0
W01001793,0.3309300092881499,837.0,4.0
W01001794,0.08334923144416594,707.0,3.0
W01001795,0.5729565789282304,982.0,5.0
W01001796,0.30879101519407265,826.0,4.0
W01001797,-0.2776872603085727,570.0,2.0
W01001798,0.09154749095926658,712.0,3.0
W01001799,-0.2905052654180082,567.0,2.0
W01001800,-0.5246697601951139,500.0,2.0
W01001802,0.6787443535634563,1044.0,5.0
W01001803,0.3864218285032639,874.0,4.0
W01001804,0.46986051128185075,924.0,4.0
W01001805,0.3897757817396195,877.0,4.0
W01001806,0.2460626415793957,780.0,4.0
W01001807,0.5877339153716531,993.0,5.0
W01001808,0.513034472212663,947.0,4.0
W01001809,-0.25413019728407105,586.0,3.0
W01001810,-0.13307606419796528,630.0,3.0
W01001811,0.32792544080825026,836.0,4.0
W01001812,-0.2610224872565836,580.0,3.0
W01001813,-0.06492350871380251,656.0,3.0
W01001814,0.43845507321906185,899.0,4.0
W01001815,0.24477193267944647,778.0,4.0
W01001816,0.5489658187623282,971.0,5.0
W01001817,0.7246945886750026,1072.0,5.0
W01001818,0.31430282999905823,832.0,4.0
W01001819,1.520830518327564,1531.0,8.0
W01001820,1.8393958069928595,1633.0,8.0
W01001821,0.5903095375865948,994.0,5.0
W01001822,0.006020601570320677,676.0,3.0
W01001823,0.21534830856819334,765.0,4.0
W01001824,0.13974729864748991,729.0,3.0
W01001825,0.015697784639792784,677.0,3.0
W01001826,0.36447558200781793,861.0,4.0
W01001827,0.5921627680070162,995.0,5.0
W01001828,0.23718070234183836,776.0,4.0
W01001829,-0.6328596861159236,469.0,2.0
W01001830,0.46536212125302195,923.0,4.0
W01001831,0.14147445228699648,730.0,3.0
W01001832,-2.117076950453749,174.0,0.0
W01001833,0.08452022628920261,708.0,3.0
W01001834,-0.23832270183098186,592.0,3.0
W01001835,-2.4025200647087153,144.0,0.0
W01001836,0.626322030020138,1016.0,5.0
W01001837,,,
W01001838,0.5446522345431895,963.0,5.0
W01001839,0.8076411157520418,1126.0,5.0
W01001840,0.8832984284018514,1170.0,6.0
W01001841,0.2964613118119986,816.0,4.0
W01001842,0.36450999264454004,862.0,4.0
W01001844,0.4517476000740967,910.0,4.0
W01001846,1.1039645431162606,1336.0,7.0
W01001847,0.9809696834628612,1245.0,6.0
W01001848,-0.3654208913594555,544.0,2.0
W01001849,0.48603515173038786,935.0,4.0
W01001850,-0.25649713109461114,584.0,3.0
W01001851,-0.007868799358179177,672.0,3.0
W01001852,0.36871600351776607,865.0,4.0
W01001853,-0.22452470396376353,599.0,3.0
W01001854,-0.2724214017116394,572.0,2.0
W01001855,0.6598287414132799,1035.0,5.0
W01001856,-0.12253510874893743,632.0,3.0
W01001857,1.0382541955445608,1284.0,6.0
W01001858,1.1068646260309203,1341.0,7.0
W01001859,1.307366682410248,1447.0,7.0
W01001860,1.422164230037506,1491.0,7.0
W01001861,1.0342679756254753,1281.0,6.0
W01001862,0.408309107335403,884.0,4.0
W01001863,0.24651422316737687,781.0,4.0
W01001864,0.030859076929688634,685.0,3.0
W01001865,0.04451874921079386,695.0,3.0
W01001866,0.4527306327165082,912.0,4.0
W01001867,0.294158576978921,814.0,4.0
W01001868,0.12792925839883157,721.0,3.0
W01001869,0.03556672882393413,688.0,3.0
W01001870,-0.04789501056269144,659.0,3.0
W01001871,-0.11197531447681713,638.0,3.0
W01001872,-0.34011953156338737,552.0,2.0
W01001873,-0.6362270645768769,468.0,2.0
W01001874,-1.0399299305675402,356.0,1.0
W01001876,0.16620881141469349,737.0,3.0
W01001877,0.2145259887184133,764.0,4.0
W01001878,0.5572400695494447,975.0,5.0
W01001879,0.7151738953432959,1065.0,5.0
W01001880,0.25354616075138076,788.0,4.0
W01001881,0.9580899869929084,1224.0,6.0
W01001882,0.3647978476633493,863.0,4.0
W01001883,0.5767775645779883,986.0,5.0
W01001884,0.4203600723940255,890.0,4.0
W01001885,0.4567127988542347,916.0,4.0
W01001886,0.4398850779186622,901.0,4.0
W01001887,0.5047712402937002,945.0,4.0
W01001888,0.9868821770853332,1249.0,6.0
W01001889,0.01641231782003888,678.0,3.0
W01001890,-0.5932755598911473,477.0,2.0
W01001891,0.3928245179879642,878.0,4.0
W01001892,-0.34358153615101866,549.0,2.0
W01001893,0.9974496592930997,1256.0,6.0
W01001894,0.44458570896762717,903.0,4.0
W01001895,0.6514773005461968,1029.0,5.0
W01001896,0.30449113405783496,824.0,4.0
W01001897,-1.5585643952030939,240.0,1.0
W01001898,2.4733259610488467,1824.0,9.0
W01001899,-0.9350498174232208,384.0,2.0
W01001900,-0.6603290232461565,458.0,2.0
W01001901,-6.013821304854349,8.0,0.0
W01001902,-4.531760762165629,34.0,0.0
W01001903,1.488043560427403,1512.0,7.0
W01001904,1.1516586436872296,1371.0,7.0
W01001905,-1.1368573209691848,329.0,1.0
W01001906,-0.2936868940367516,565.0,2.0
W01001907,0.6772574122666177,1043.0,5.0
W01001908,1.9373988009342074,1671.0,8.0
W01001910,-1.2168347264236927,313.0,1.0
W01001911,-1.3040004019740041,294.0,1.0
W01001912,1.4708897268867107,1508.0,7.0
W01001913,1.7866212525281528,1613.0,8.0
W01001914,1.0225552251045351,1272.0,6.0
W01001915,0.9014735134928608,1183.0,6.0
W01001916,0.8075403392511504,1125.0,5.0
W01001917,0.8640008697880467,1159.0,6.0
W01001918,1.0794993546300624,1318.0,6.0
W01001919,1.2293505254078532,1421.0,7.0
W01001920,1.2973475024010828,1444.0,7.0
W01001921,1.1135792222647705,1347.0,7.0
W01001922,-0.8575776305415459,405.0,2.0
W01001923,0.42029143487937964,889.0,4.0
W01001924,0.49747902778568376,942.0,4.0
W01001925,0.7436787082317484,1079.0,5.0
W01001926,-0.309594958525627,559.0,2.0
W01001927,-1.4374658570260492,261.0,1.0
W01001928,-0.8965784530145016,400.0,2.0
W01001929,1.035708693507283,1283.0,6.0
W01001930,0.8454786024543467,1146.0,6.0
W01001931,1.176737662228028,1388.0,7.0
W01001932,0.18181448242272474,745.0,3.0
W01001933,-0.09271524886011336,650.0,3.0
W01001935,-1.7995692189737518,202.0,1.0
W01001936,-1.6736452731415403,212.0,1.0
W01001937,-3.343788458143042,82.0,0.0
W01001940,-0.696713516447486,449.0,2.0
W01001942,0.4205636444797162,891.0,4.0
W01001943,0.20363277274893907,757.0,3.0
W01001944,-1.1442953598274284,324.0,1.0
W01001946,0.7915359281372978,1114.0,5.0
W01001947,0.8735711878854905,1168.0,6.0
W01001948,1.4170952049580685,1489.0,7.0
W01001949,-0.38354759541020067,540.0,2.0
W01001950,-0.19817163192972967,611.0,3.0
W01001951,-1.6062130023199381,230.0,1.0
W01001952,-0.15042172134220824,625.0,3.0
W01001953,-0.36705064284188477,543.0,2.0
W01001954,0.18746497446734356,748.0,3.0
W01001955,0.8529542602674547,1154.0,6.0
W01001956,1.0439080329409673,1290.0,6.0
W01001958,0.7912113817138366,1112.0,5.0
W01001959,2.651137061240127,1845.0,9.0
W01001960,2.839459996528657,1866.0,9.0
W01001961,1.7960408855624173,1616.0,8.0
W01001962,2.1147556531264677,1743.0,9.0
W01001963,1.7564400795423896,1602.0,8.0
W01001964,-0.25318214529552274,587.0,3.0
W01001965,1.1621305430054043,1377.0,7.0
W01001966,1.0621747621720292,1310.0,6.0
W01001967,1.2386084415314302,1427.0,7.0
W01001968,1.1751803694452057,1386.0,7.0
W01001969,1.2140036793891955,1412.0,7.0
W01001970,0.522312240006565,954.0,4.0
W01001971,0.5308435242384416,955.0,5.0
W01001972,0.7653279762879517,1090.0,5.0
W01001973,1.38886193057262,1476.0,7.0
W01001974,1.863491190075767,1644.0,8.0
W01001975,1.8997326596272064,1654.0,8.0
W01001976,1.423654055816816,1492.0,7.0
W01001977,1.863169374037533,1643.0,8.0
W01001978,2.0813413480505156,1733.0,9.0
W01001979,2.075939181111844,1731.0,9.0
W01001980,1.5831944189701654,1551.0,8.0
W01001981,-0.19991434565485694,610.0,3.0
W01001982,0.5628024554379564,980.0,5.0
W01001983,0.38647896604005494,875.0,4.0
W01001984,0.5789642185678218,987.0,5.0
W01001985,-0.020115543532964675,670.0,3.0
W01001986,0.13424865732763047,725.0,3.0
W01001987,0.19939691467470105,754.0,3.0
W01001988,-0.45600297338873974,524.0,2.0
W01001989,0.0681738144874827,704.0,3.0
W01001990,1.2259780069257198,1417.0,7.0
W01001991,-1.0613414535230223,346.0,1.0
W01001992,-0.9679942935952118,374.0,1.0
W01001993,-0.7644551136940119,430.0,2.0
W01001994,-0.09576611880286501,647.0,3.0
W01001995,0.6374451478020877,1024.0,5.0
W01001996,0.5959297703428976,998.0,5.0
W01001997,0.9141580594604611,1193.0,6.0
W01001998,,,
W01001999,1.074418850521121,1315.0,6.0
W01002000,-0.8475540442892949,412.0,2.0
W01002001,0.08737174480498172,711.0,3.0
W01002002,-0.511001100168859,507.0,2.0
W01002003,-0.5637050737048412,492.0,2.0
W01002004,0.39803461485433833,880.0,4.0
W01002005,-0.9239318383071276,388.0,2.0
W01002007,-2.4864415837500453,136.0,0.0
W01002008,-0.7112332631694243,445.0,2.0
W01002009,-1.0559173914476199,347.0,1.0
W01002010,0.36192635349998203,859.0,4.0
W01002011,-0.26085005346550766,581.0,3.0
W01002012,0.822777609032145,1132.0,5.0
W01002013,3.2130434950335673,1890.0,9.0
W01002014,0.8048258633865835,1123.0,5.0
W01002016,0.5521044866960909,972.0,5.0
W01002017,0.5374430533555856,958.0,5.0
W01002018,0.4516401554453482,909.0,4.0
W01002019,-1.113081962699087,336.0,1.0
W01002020,0.1318418731637957,723.0,3.0
W01002021,-0.3705396618186367,542.0,2.0
W01002022,0.1975353687517492,753.0,3.0
W01002023,0.5857881191325996,992.0,5.0
W01002024,0.8857641936456594,1171.0,6.0
W01002025,1.0244060215254036,1274.0,6.0
W01002026,2.153532240112675,1754.0,9.0
W01002027,1.91672314337458,1660.0,8.0
W01002028,1.431234661291818,1494.0,7.0
W01002029,1.573522632001075,1550.0,8.0
W01002030,2.3916561534339036,1808.0,9.0
W01002031,2.3409710063865736,1797.0,9.0
W01002032,2.4954471777973635,1825.0,9.0
W01002033,2.2115025881174146,1771.0,9.0
W01002034,2.0884364524482284,1737.0,9.0
W01002035,1.9623644527737703,1685.0,8.0
W01002036,1.039169318470773,1286.0,6.0
W01002037,1.178750629124297,1389.0,7.0
W01002038,-1.603926312552107,231.0,1.0
W01002039,,,
W01002040,,,
